startdate,eventid,domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,vstid,pointid,stemdistance,stemazimuth,supportingstemtagid,previouslytaggedas,taxonid,identificationqualifier,remarks,measuredby,recordedby
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,23,1,00806,NEON.PLA.D07.MLBS.00806,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00807,NEON.PLA.D07.MLBS.00807,,43,18.8,279.3,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00808,NEON.PLA.D07.MLBS.00808,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00809,NEON.PLA.D07.MLBS.00809,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00810,NEON.PLA.D07.MLBS.00810,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00811,NEON.PLA.D07.MLBS.00811,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00812,NEON.PLA.D07.MLBS.00812,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00813,NEON.PLA.D07.MLBS.00813,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00814,NEON.PLA.D07.MLBS.00814,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00815,NEON.PLA.D07.MLBS.00815,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00816,NEON.PLA.D07.MLBS.00816,,,,,,,ACPE,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00817,NEON.PLA.D07.MLBS.00817,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00818,NEON.PLA.D07.MLBS.00818,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00819,NEON.PLA.D07.MLBS.00819,,43,14.3,303.5,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,1,00820,NEON.PLA.D07.MLBS.00820,,43,17.4,293.8,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00821,NEON.PLA.D07.MLBS.00821,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00822,NEON.PLA.D07.MLBS.00822,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00823,NEON.PLA.D07.MLBS.00823,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00824,NEON.PLA.D07.MLBS.00824,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00825,NEON.PLA.D07.MLBS.00825,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00826,NEON.PLA.D07.MLBS.00826,,43,23.2,306,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00827,NEON.PLA.D07.MLBS.00827,,43,24.7,307,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00828,NEON.PLA.D07.MLBS.00828,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00829,NEON.PLA.D07.MLBS.00829,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00830,NEON.PLA.D07.MLBS.00830,,43,21.5,316.1,NA,,2PLANT,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00831,NEON.PLA.D07.MLBS.00831,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00832,NEON.PLA.D07.MLBS.00832,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00833,NEON.PLA.D07.MLBS.00833,,43,26.3,314.6,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00834,NEON.PLA.D07.MLBS.00834,,43,25.9,317.4,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,3,00835,NEON.PLA.D07.MLBS.00835,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00836,NEON.PLA.D07.MLBS.00836,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00837,NEON.PLA.D07.MLBS.00837,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00838,NEON.PLA.D07.MLBS.00838,,43,20.3,335.1,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00839,NEON.PLA.D07.MLBS.00839,,,,,,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00840,NEON.PLA.D07.MLBS.00840,,43,19.6,349.3,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00841,NEON.PLA.D07.MLBS.00841,,43,17.6,355.7,NA,,AMLA,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00842,NEON.PLA.D07.MLBS.00842,,43,15.2,346.6,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00843,NEON.PLA.D07.MLBS.00843,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00844,NEON.PLA.D07.MLBS.00844,,,,,,,NYSY,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00845,NEON.PLA.D07.MLBS.00845,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00846,NEON.PLA.D07.MLBS.00846,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,4,00847,NEON.PLA.D07.MLBS.00847,,43,14.6,316.3,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00848,NEON.PLA.D07.MLBS.00848,,,,,,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00849,NEON.PLA.D07.MLBS.00849,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00850,NEON.PLA.D07.MLBS.00850,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00851,NEON.PLA.D07.MLBS.00851,,43,6.8,309.5,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00852,NEON.PLA.D07.MLBS.00852,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00853,NEON.PLA.D07.MLBS.00853,VST.MLBS.00853.2015,43,3.2,332.8,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2017-10-10,vst_MLBS_2017,D07,MLBS,MLBS_073,41,2,00853A,NEON.PLA.D07.MLBS.00853A,VST.MLBS.00853A.2017,43,3.2,332.8,,,ACRU,,,lelmore@battelleecology.org,elaske@battelleecology.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00854,NEON.PLA.D07.MLBS.00854,,43,3.2,279.7,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00855,NEON.PLA.D07.MLBS.00855,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00856,NEON.PLA.D07.MLBS.00856,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00857,NEON.PLA.D07.MLBS.00857,,43,7.3,288.3,NA,,AMLA,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00858,NEON.PLA.D07.MLBS.00858,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00859,NEON.PLA.D07.MLBS.00859,,43,9.1,293.3,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_073,41,2,00860,NEON.PLA.D07.MLBS.00860,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00861,NEON.PLA.D07.MLBS.00861,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00862,NEON.PLA.D07.MLBS.00862,,,,,,,CADE12,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00863,NEON.PLA.D07.MLBS.00863,,61,24.9,221.1,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00864,NEON.PLA.D07.MLBS.00864,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00865,NEON.PLA.D07.MLBS.00865,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00866,NEON.PLA.D07.MLBS.00866,,61,23,218.6,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00867,NEON.PLA.D07.MLBS.00867,,,,,,,ACPE,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00868,NEON.PLA.D07.MLBS.00868,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00869,NEON.PLA.D07.MLBS.00869,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00870,NEON.PLA.D07.MLBS.00870,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00871,NEON.PLA.D07.MLBS.00871,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00872,NEON.PLA.D07.MLBS.00872,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00873,NEON.PLA.D07.MLBS.00873,,61,19.9,217.9,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00874,NEON.PLA.D07.MLBS.00874,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00875,NEON.PLA.D07.MLBS.00875,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00876,NEON.PLA.D07.MLBS.00876,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00877,NEON.PLA.D07.MLBS.00877,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00878,NEON.PLA.D07.MLBS.00878,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00879,NEON.PLA.D07.MLBS.00879,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00880,NEON.PLA.D07.MLBS.00880,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00881,NEON.PLA.D07.MLBS.00881,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00882,NEON.PLA.D07.MLBS.00882,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00883,NEON.PLA.D07.MLBS.00883,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,1,00884,NEON.PLA.D07.MLBS.00884,,61,15.3,224.2,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,2,00885,NEON.PLA.D07.MLBS.00885,,61,15.3,210.2,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,2,00886,NEON.PLA.D07.MLBS.00886,,61,14.3,189.5,NA,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,2,00887,NEON.PLA.D07.MLBS.00887,,61,17.4,201.3,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,3,00888,NEON.PLA.D07.MLBS.00888,,61,14.4,234.4,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,3,00889,NEON.PLA.D07.MLBS.00889,,61,16.5,247.3,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,3,00890,NEON.PLA.D07.MLBS.00890,,,,,,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,3,00891,NEON.PLA.D07.MLBS.00891,,61,19,248.1,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,3,00892,NEON.PLA.D07.MLBS.00892,,61,19.6,248.9,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00893,NEON.PLA.D07.MLBS.00893,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00894,NEON.PLA.D07.MLBS.00894,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00895,NEON.PLA.D07.MLBS.00895,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00896,NEON.PLA.D07.MLBS.00896,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00897,NEON.PLA.D07.MLBS.00897,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00898,NEON.PLA.D07.MLBS.00898,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00899,NEON.PLA.D07.MLBS.00899,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00900,NEON.PLA.D07.MLBS.00900,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00901,NEON.PLA.D07.MLBS.00901,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00902,NEON.PLA.D07.MLBS.00902,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00903,NEON.PLA.D07.MLBS.00903,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00904,NEON.PLA.D07.MLBS.00904,,61,2,225.3,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00905,NEON.PLA.D07.MLBS.00905,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00906,NEON.PLA.D07.MLBS.00906,,61,3.8,228.8,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00907,NEON.PLA.D07.MLBS.00907,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00908,NEON.PLA.D07.MLBS.00908,,61,6.9,222.2,NA,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00909,NEON.PLA.D07.MLBS.00909,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00910,NEON.PLA.D07.MLBS.00910,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00911,NEON.PLA.D07.MLBS.00911,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00912,NEON.PLA.D07.MLBS.00912,,61,7.7,241.2,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00913,NEON.PLA.D07.MLBS.00913,,61,7.8,249.6,NA,,2PLANT,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00914,NEON.PLA.D07.MLBS.00914,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00915,NEON.PLA.D07.MLBS.00915,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00916,NEON.PLA.D07.MLBS.00916,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,41,4,00917,NEON.PLA.D07.MLBS.00917,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00918,NEON.PLA.D07.MLBS.00918,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00919,NEON.PLA.D07.MLBS.00919,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00920,NEON.PLA.D07.MLBS.00920,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00921,NEON.PLA.D07.MLBS.00921,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00922,NEON.PLA.D07.MLBS.00922,,21,23.8,34.5,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00923,NEON.PLA.D07.MLBS.00923,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00924,NEON.PLA.D07.MLBS.00924,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00925,NEON.PLA.D07.MLBS.00925,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00926,NEON.PLA.D07.MLBS.00926,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2017-10-24,vst_MLBS_2017,D07,MLBS,MLBS_067,21,4,00926A,NEON.PLA.D07.MLBS.00926A,VST.MLBS.00926A.2017,41,7.9,240.5,,,ACRU,,,aferchaud@battelleecology.org,mcumberland@battelleecology.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00927,NEON.PLA.D07.MLBS.00927,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00928,NEON.PLA.D07.MLBS.00928,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00929,NEON.PLA.D07.MLBS.00929,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00930,NEON.PLA.D07.MLBS.00930,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00931,NEON.PLA.D07.MLBS.00931,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00932,NEON.PLA.D07.MLBS.00932,VST.MLBS.00932.2015,41,13.4,218.8,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00933,NEON.PLA.D07.MLBS.00933,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00934,NEON.PLA.D07.MLBS.00934,,21,16.8,52.7,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00935,NEON.PLA.D07.MLBS.00935,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00936,NEON.PLA.D07.MLBS.00936,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00937,NEON.PLA.D07.MLBS.00937,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00938,NEON.PLA.D07.MLBS.00938,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00939,NEON.PLA.D07.MLBS.00939,,21,20.6,50.9,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_067,21,4,00940,NEON.PLA.D07.MLBS.00940,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
